Activity,Id_Leg,Checkin,Dep,Arr,Start,End,Checkout,Tempo Solo Diurno,Tempo Solo Noturno,Tempo Solo Especial Diurno,Tempo Solo Especial Noturno
AD4564,-I,05/03/2021 11:45,REC,SSA,05/03/2021 12:40,05/03/2021 14:06,05/03/2021 21:15,0 days 00:58:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4565,-M,05/03/2021 11:45,SSA,REC,05/03/2021 15:04,05/03/2021 16:20,05/03/2021 21:15,0 days 01:17:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4333,-F,05/03/2021 11:45,REC,VCP,05/03/2021 17:37,05/03/2021 20:49,05/03/2021 21:15,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4028,-M,10/03/2021 06:30,VCP,FLN,10/03/2021 08:31,10/03/2021 09:43,10/03/2021 12:18,0 days 00:54:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4483,-F,10/03/2021 06:30,FLN,VCP,10/03/2021 10:37,10/03/2021 11:48,10/03/2021 12:18,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,11/03/2021 19:15,CGH,SSA,11/03/2021 21:58,12/03/2021 00:10,12/03/2021 00:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4064,-M,24/03/2021 08:10,VCP,CWB,24/03/2021 08:56,24/03/2021 09:55,24/03/2021 12:21,0 days 00:57:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4309,-F,24/03/2021 08:10,CWB,VCP,24/03/2021 10:52,24/03/2021 11:51,24/03/2021 12:21,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4153,-I,26/03/2021 02:00,REC,GRU,26/03/2021 02:51,26/03/2021 06:03,26/03/2021 10:33,0 days 02:20:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4515,-F,26/03/2021 02:00,GRU,POA,26/03/2021 08:23,26/03/2021 10:03,26/03/2021 10:33,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4574,-I,27/03/2021 04:45,POA,CNF,27/03/2021 05:17,27/03/2021 07:26,27/03/2021 11:55,0 days 01:25:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4447,-F,27/03/2021 04:45,CNF,REC,27/03/2021 08:51,27/03/2021 11:11,27/03/2021 11:55,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4338,-I,13/04/2021 13:00,VCP,CGB,13/04/2021 13:55,13/04/2021 14:59,13/04/2021 21:01,0 days 02:20:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4537,-F,13/04/2021 13:00,CGB,GRU,13/04/2021 17:19,13/04/2021 20:31,13/04/2021 21:01,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4528,-I,14/04/2021 23:15,GRU,CGB,14/04/2021 23:54,15/04/2021 01:00,15/04/2021 05:36,0 days 00:00:00,0 days 00:59:00,0 days 00:00:00,0 days 00:00:00
AD4529,-F,14/04/2021 23:15,CGB,GRU,15/04/2021 01:59,15/04/2021 05:06,15/04/2021 05:36,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4232,-I,16/04/2021 04:20,GRU,REC,16/04/2021 04:58,16/04/2021 07:46,16/04/2021 12:51,0 days 01:20:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4619,-F,16/04/2021 04:20,REC,GRU,16/04/2021 09:06,16/04/2021 12:21,16/04/2021 12:51,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4769,-I,17/04/2021 08:25,GRU,CGB,17/04/2021 09:07,17/04/2021 10:17,17/04/2021 15:29,0 days 01:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4422,-M,17/04/2021 08:25,CGB,OPS,17/04/2021 11:59,17/04/2021 12:57,17/04/2021 15:29,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4423,-F,17/04/2021 08:25,OPS,CGB,17/04/2021 13:57,17/04/2021 14:59,17/04/2021 15:29,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4337,-I,18/04/2021 10:30,CGB,CGB,18/04/2021 11:20,18/04/2021 11:32,18/04/2021 21:35,0 days 01:05:00,0 days 00:00:00,0 days 01:05:00,0 days 00:00:00
AD4337,-M,18/04/2021 10:30,CGB,VCP,18/04/2021 12:37,18/04/2021 15:31,18/04/2021 21:35,0 days 02:21:00,0 days 00:00:00,0 days 02:21:00,0 days 00:00:00
AD4943,-M,18/04/2021 10:30,VCP,VIX,18/04/2021 17:52,18/04/2021 19:25,18/04/2021 21:35,0 days 00:00:00,0 days 00:35:00,0 days 00:00:00,0 days 00:35:00
AD4409,-F,18/04/2021 10:30,VIX,VCP,18/04/2021 20:00,18/04/2021 21:27,18/04/2021 21:35,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4250,-F,22/04/2021 14:50,CGH,REC,22/04/2021 18:35,22/04/2021 21:30,22/04/2021 22:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4145,-I,23/04/2021 12:15,REC,CGH,23/04/2021 13:08,23/04/2021 16:19,23/04/2021 21:20,0 days 01:17:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4250,-F,23/04/2021 12:15,CGH,REC,23/04/2021 17:36,23/04/2021 20:29,23/04/2021 21:20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4995,-I,25/04/2021 22:55,VCP,CGR,25/04/2021 23:54,26/04/2021 00:35,26/04/2021 05:29,0 days 00:00:00,0 days 02:02:00,0 days 00:00:00,0 days 00:00:00
AD4361,-F,25/04/2021 22:55,CGR,VCP,26/04/2021 02:37,26/04/2021 04:59,26/04/2021 05:29,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4628,-I,29/04/2021 12:40,VCP,REC,29/04/2021 13:27,29/04/2021 16:24,29/04/2021 22:24,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4108,-M,29/04/2021 12:40,REC,BEL,29/04/2021 17:24,29/04/2021 20:06,29/04/2021 22:24,0 days 00:00:00,0 days 00:50:00,0 days 00:00:00,0 days 00:00:00
AD4234,-F,29/04/2021 12:40,BEL,MCP,29/04/2021 20:56,29/04/2021 21:54,29/04/2021 22:24,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4075,-I,30/04/2021 14:15,MCP,BEL,30/04/2021 14:51,30/04/2021 15:46,30/04/2021 22:52,0 days 02:14:00,0 days 00:27:00,0 days 00:00:00,0 days 00:00:00
AD4577,-M,30/04/2021 14:15,BEL,BEL,30/04/2021 18:27,30/04/2021 18:44,30/04/2021 22:52,0 days 00:00:00,0 days 00:25:00,0 days 00:00:00,0 days 00:00:00
AD4577,-F,30/04/2021 14:15,BEL,CNF,30/04/2021 19:09,30/04/2021 22:01,30/04/2021 22:52,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4888,-I,19/08/2021 12:55,VCP,CNF,19/08/2021 13:54,19/08/2021 15:08,20/08/2021 00:34,0 days 02:02:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2757,-M,19/08/2021 12:55,CNF,GRU,19/08/2021 17:10,19/08/2021 18:22,20/08/2021 00:34,0 days 00:00:00,0 days 00:49:00,0 days 00:00:00,0 days 00:00:00
AD4524,-M,19/08/2021 12:55,GRU,CNF,19/08/2021 19:11,19/08/2021 20:12,20/08/2021 00:34,0 days 00:00:00,0 days 01:33:00,0 days 00:00:00,0 days 00:00:00
AD4219,-F,19/08/2021 12:55,CNF,POA,19/08/2021 21:45,20/08/2021 00:04,20/08/2021 00:34,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2400,-I,21/08/2021 12:10,VCP,NAT,21/08/2021 13:33,21/08/2021 16:46,21/08/2021 21:32,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2401,-F,21/08/2021 12:10,NAT,VCP,21/08/2021 17:46,21/08/2021 21:02,21/08/2021 21:32,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2713,-M,23/08/2021 22:00,VCP,CGR,23/08/2021 23:51,24/08/2021 00:30,24/08/2021 05:18,0 days 00:00:00,0 days 01:54:00,0 days 00:00:00,0 days 00:00:00
AD4361,-F,23/08/2021 22:00,CGR,VCP,24/08/2021 02:24,24/08/2021 04:48,24/08/2021 05:18,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2810,-I,25/08/2021 12:35,VCP,REC,25/08/2021 13:25,25/08/2021 16:34,25/08/2021 21:07,0 days 01:26:00,0 days 00:01:00,0 days 00:00:00,0 days 00:00:00
AD4682,-F,25/08/2021 12:35,REC,GYN,25/08/2021 18:01,25/08/2021 20:37,25/08/2021 21:07,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4554,-I,29/08/2021 22:15,VCP,OPS,29/08/2021 23:14,30/08/2021 00:48,30/08/2021 05:23,0 days 00:00:00,0 days 00:49:00,0 days 00:00:00,0 days 00:00:00
AD4555,-F,29/08/2021 22:15,OPS,VCP,30/08/2021 01:37,30/08/2021 04:53,30/08/2021 05:23,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4047,-I,02/09/2021 05:28,VCP,BSB,02/09/2021 06:08,02/09/2021 07:33,02/09/2021 11:36,0 days 01:11:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4431,-F,02/09/2021 05:28,BSB,REC,02/09/2021 08:44,02/09/2021 11:06,02/09/2021 11:36,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4508,-I,03/09/2021 07:27,REC,VCP,03/09/2021 08:27,03/09/2021 11:47,03/09/2021 15:12,0 days 01:19:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4761,-F,03/09/2021 07:27,VCP,VIX,03/09/2021 13:06,03/09/2021 14:42,03/09/2021 15:12,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4080,-I,04/09/2021 04:30,VIX,VCP,04/09/2021 05:09,04/09/2021 06:53,04/09/2021 10:31,0 days 02:16:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4590,-F,04/09/2021 04:30,VCP,RAO,04/09/2021 09:09,04/09/2021 10:01,04/09/2021 10:31,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2483,-I,05/09/2021 04:20,RAO,MCZ,05/09/2021 04:55,05/09/2021 07:31,05/09/2021 11:42,0 days 01:20:00,0 days 00:00:00,0 days 01:20:00,0 days 00:00:00
AD2491,-F,05/09/2021 04:20,MCZ,CGB,05/09/2021 08:51,05/09/2021 11:12,05/09/2021 11:42,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4866,-I,10/09/2021 05:10,VCP,GYN,10/09/2021 06:05,10/09/2021 07:30,10/09/2021 13:11,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4867,-M,10/09/2021 05:10,GYN,VCP,10/09/2021 08:30,10/09/2021 09:59,10/09/2021 13:11,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4846,-F,10/09/2021 05:10,VCP,POA,10/09/2021 10:59,10/09/2021 12:41,10/09/2021 13:11,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2608,-I,11/09/2021 05:25,POA,GRU,11/09/2021 06:51,11/09/2021 08:32,11/09/2021 11:12,0 days 00:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4769,-F,11/09/2021 05:25,GRU,CGB,11/09/2021 09:14,11/09/2021 10:42,11/09/2021 11:12,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5041,-I,12/09/2021 11:50,CGB,VCP,12/09/2021 12:21,12/09/2021 15:23,13/09/2021 00:17,0 days 00:58:00,0 days 00:00:00,0 days 00:58:00,0 days 00:00:00
AD4776,-M,12/09/2021 11:50,VCP,CNF,12/09/2021 16:21,12/09/2021 17:27,13/09/2021 00:17,0 days 00:33:00,0 days 01:04:00,0 days 00:33:00,0 days 01:04:00
AD4132,-M,12/09/2021 11:50,CNF,CGH,12/09/2021 19:04,12/09/2021 20:24,13/09/2021 00:17,0 days 00:00:00,0 days 01:11:00,0 days 00:00:00,0 days 01:11:00
AD4915,-F,12/09/2021 11:50,CGH,SSA,12/09/2021 21:35,12/09/2021 23:47,13/09/2021 00:17,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-I,13/09/2021 17:20,SSA,CGH,13/09/2021 18:02,13/09/2021 20:39,14/09/2021 00:12,0 days 00:00:00,0 days 00:53:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,13/09/2021 17:20,CGH,SSA,13/09/2021 21:32,13/09/2021 23:42,14/09/2021 00:12,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4171,-I,20/09/2021 08:15,VCP,XAP,20/09/2021 09:14,20/09/2021 10:41,20/09/2021 14:53,0 days 00:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4348,-M,20/09/2021 08:15,XAP,FLN,20/09/2021 11:23,20/09/2021 12:24,20/09/2021 14:53,0 days 00:55:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4349,-F,20/09/2021 08:15,FLN,XAP,20/09/2021 13:19,20/09/2021 14:23,20/09/2021 14:53,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4498,-I,21/09/2021 05:10,XAP,VCP,21/09/2021 05:52,21/09/2021 07:17,21/09/2021 10:40,0 days 01:46:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4336,-F,21/09/2021 05:10,VCP,CGB,21/09/2021 09:03,21/09/2021 10:06,21/09/2021 10:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5041,-I,22/09/2021 11:35,CGB,VCP,22/09/2021 12:07,22/09/2021 15:10,23/09/2021 00:15,0 days 02:13:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2886,-M,22/09/2021 11:35,VCP,VIX,22/09/2021 17:23,22/09/2021 18:57,23/09/2021 00:15,0 days 00:00:00,0 days 00:42:00,0 days 00:00:00,0 days 00:00:00
AD2945,-M,22/09/2021 11:35,VIX,VCP,22/09/2021 19:39,22/09/2021 21:23,23/09/2021 00:15,0 days 00:00:00,0 days 00:52:00,0 days 00:00:00,0 days 00:00:00
AD4853,-F,22/09/2021 11:35,VCP,VIX,22/09/2021 22:15,22/09/2021 23:54,23/09/2021 00:15,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4080,-I,24/09/2021 04:30,VIX,VCP,24/09/2021 05:10,24/09/2021 06:52,24/09/2021 13:00,0 days 01:25:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4347,-M,24/09/2021 04:30,VCP,POA,24/09/2021 08:17,24/09/2021 09:57,24/09/2021 13:00,0 days 00:57:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4303,-F,24/09/2021 04:30,POA,VCP,24/09/2021 10:54,24/09/2021 12:28,24/09/2021 13:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4498,-I,28/09/2021 05:10,XAP,VCP,28/09/2021 05:49,28/09/2021 07:10,28/09/2021 10:40,0 days 01:51:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4336,-F,28/09/2021 05:10,VCP,CGB,28/09/2021 09:01,28/09/2021 10:01,28/09/2021 10:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2751,-I,29/09/2021 01:15,CGB,GRU,29/09/2021 01:48,29/09/2021 04:57,29/09/2021 10:20,0 days 00:03:00,0 days 01:03:00,0 days 00:00:00,0 days 00:00:00
AD4522,-M,29/09/2021 01:15,GRU,CNF,29/09/2021 06:03,29/09/2021 07:04,29/09/2021 10:20,0 days 01:03:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2738,-F,29/09/2021 01:15,CNF,SSA,29/09/2021 08:07,29/09/2021 09:44,29/09/2021 10:20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4572,-I,30/09/2021 11:45,SSA,CNF,30/09/2021 12:19,30/09/2021 14:01,30/09/2021 22:50,0 days 01:10:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4917,-M,30/09/2021 11:45,CNF,VCP,30/09/2021 15:11,30/09/2021 16:22,30/09/2021 22:50,0 days 01:12:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4239,-M,30/09/2021 11:45,VCP,CGB,30/09/2021 17:34,30/09/2021 18:32,30/09/2021 22:50,0 days 00:00:00,0 days 00:44:00,0 days 00:00:00,0 days 00:00:00
AD2983,-F,30/09/2021 11:45,CGB,VCP,30/09/2021 19:16,30/09/2021 22:20,30/09/2021 22:50,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4840,-I,03/10/2021 07:15,VCP,BEL,03/10/2021 08:23,03/10/2021 11:40,03/10/2021 16:42,0 days 01:05:00,0 days 00:00:00,0 days 01:05:00,0 days 00:00:00
AD4218,-M,03/10/2021 07:15,BEL,ATM,03/10/2021 12:45,03/10/2021 13:57,03/10/2021 16:42,0 days 01:12:00,0 days 00:00:00,0 days 01:12:00,0 days 00:00:00
AD4463,-F,03/10/2021 07:15,ATM,BEL,03/10/2021 15:09,03/10/2021 16:12,03/10/2021 16:42,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4230,-I,04/10/2021 12:10,BEL,IMP,04/10/2021 12:50,04/10/2021 14:01,04/10/2021 16:22,0 days 00:41:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4231,-F,04/10/2021 12:10,IMP,BEL,04/10/2021 14:42,04/10/2021 15:52,04/10/2021 16:22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4460,-I,05/10/2021 12:25,BEL,MAB,05/10/2021 13:01,05/10/2021 14:10,05/10/2021 22:07,0 days 00:51:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4210,-M,05/10/2021 12:25,MAB,BEL,05/10/2021 15:01,05/10/2021 16:03,05/10/2021 22:07,0 days 01:43:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4580,-M,05/10/2021 12:25,BEL,MAO,05/10/2021 17:46,05/10/2021 18:53,05/10/2021 22:07,0 days 00:00:00,0 days 01:25:00,0 days 00:00:00,0 days 00:00:00
AD4545,-F,05/10/2021 12:25,MAO,PVH,05/10/2021 20:18,05/10/2021 21:37,05/10/2021 22:07,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2654,-I,06/10/2021 22:00,PVH,MAO,06/10/2021 22:40,07/10/2021 00:04,07/10/2021 07:30,0 days 00:00:00,0 days 02:00:00,0 days 00:00:00,0 days 00:00:00
AD2649,-F,06/10/2021 22:00,MAO,REC,07/10/2021 02:04,07/10/2021 06:54,07/10/2021 07:30,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4160,-I,07/10/2021 22:00,REC,THE,07/10/2021 22:58,08/10/2021 00:37,08/10/2021 05:40,0 days 00:00:00,0 days 01:17:00,0 days 00:00:00,0 days 00:00:00
AD2953,-F,07/10/2021 22:00,THE,VCP,08/10/2021 01:54,08/10/2021 05:03,08/10/2021 05:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4079,-I,11/10/2021 07:45,VCP,REC,11/10/2021 08:49,11/10/2021 11:45,11/10/2021 14:55,0 days 00:45:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2723,-F,11/10/2021 07:45,REC,SLZ,11/10/2021 12:30,11/10/2021 14:25,11/10/2021 14:55,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4352,-I,13/10/2021 00:45,SLZ,IMP,13/10/2021 01:27,13/10/2021 02:31,13/10/2021 07:45,0 days 00:00:00,0 days 00:53:00,0 days 00:00:00,0 days 00:00:00
AD4360,-M,13/10/2021 00:45,IMP,SLZ,13/10/2021 03:24,13/10/2021 04:25,13/10/2021 07:45,0 days 00:00:00,0 days 00:44:00,0 days 00:00:00,0 days 00:00:00
AD4360,-F,13/10/2021 00:45,SLZ,REC,13/10/2021 05:09,13/10/2021 07:01,13/10/2021 07:45,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4160,-I,13/10/2021 21:30,REC,THE,13/10/2021 22:25,14/10/2021 00:06,14/10/2021 05:40,0 days 00:00:00,0 days 01:44:00,0 days 00:00:00,0 days 00:00:00
AD2953,-F,13/10/2021 21:30,THE,VCP,14/10/2021 01:50,14/10/2021 04:58,14/10/2021 05:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2483,-I,17/10/2021 04:20,RAO,MCZ,17/10/2021 05:07,17/10/2021 07:46,17/10/2021 11:40,0 days 01:08:00,0 days 00:00:00,0 days 01:08:00,0 days 00:00:00
AD2491,-F,17/10/2021 04:20,MCZ,CGB,17/10/2021 08:54,17/10/2021 11:10,17/10/2021 11:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2751,-I,18/10/2021 01:20,CGB,GRU,18/10/2021 01:59,18/10/2021 05:10,18/10/2021 10:10,0 days 00:08:00,0 days 00:50:00,0 days 00:00:00,0 days 00:00:00
AD4522,-F,18/10/2021 01:20,GRU,CNF,18/10/2021 06:08,18/10/2021 07:12,18/10/2021 10:10,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4769,-I,19/10/2021 08:15,GRU,CGB,19/10/2021 08:55,19/10/2021 10:29,19/10/2021 15:45,0 days 01:49:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4422,-M,19/10/2021 08:15,CGB,OPS,19/10/2021 12:18,19/10/2021 13:21,19/10/2021 15:45,0 days 00:50:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4423,-F,19/10/2021 08:15,OPS,CGB,19/10/2021 14:11,19/10/2021 15:15,19/10/2021 15:45,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4238,-I,20/10/2021 07:50,CGB,VCP,20/10/2021 08:30,20/10/2021 11:25,20/10/2021 20:20,0 days 02:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4031,-M,20/10/2021 07:50,VCP,MCZ,20/10/2021 13:25,20/10/2021 16:10,20/10/2021 20:20,0 days 00:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4518,-F,20/10/2021 07:50,MCZ,VCP,20/10/2021 16:52,20/10/2021 19:54,20/10/2021 20:20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4554,-I,22/10/2021 22:35,VCP,OPS,22/10/2021 23:43,23/10/2021 01:04,23/10/2021 05:40,0 days 00:00:00,0 days 00:51:00,0 days 00:00:00,0 days 00:00:00
AD4555,-F,22/10/2021 22:35,OPS,VCP,23/10/2021 01:55,23/10/2021 05:10,23/10/2021 05:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4942,-I,29/10/2021 05:20,VCP,VCP,29/10/2021 06:21,29/10/2021 06:37,29/10/2021 10:52,0 days 01:35:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4942,-F,29/10/2021 05:20,VCP,SSA,29/10/2021 08:12,29/10/2021 10:22,29/10/2021 10:52,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4336,-I,08/12/2021 07:45,VCP,CGB,08/12/2021 08:51,08/12/2021 09:59,08/12/2021 16:33,0 days 01:01:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4342,-M,08/12/2021 07:45,CGB,PVH,08/12/2021 11:00,08/12/2021 12:51,08/12/2021 16:33,0 days 01:12:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4345,-F,08/12/2021 07:45,PVH,CGB,08/12/2021 14:03,08/12/2021 16:03,08/12/2021 16:33,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4342,-I,09/12/2021 10:15,CGB,PVH,09/12/2021 11:09,09/12/2021 13:02,09/12/2021 20:35,0 days 01:01:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4345,-M,09/12/2021 10:15,PVH,CGB,09/12/2021 14:03,09/12/2021 15:54,09/12/2021 20:35,0 days 01:10:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4339,-F,09/12/2021 10:15,CGB,VCP,09/12/2021 17:04,09/12/2021 20:05,09/12/2021 20:35,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2476,-I,12/12/2021 07:00,VCP,BPS,12/12/2021 08:05,12/12/2021 09:53,12/12/2021 13:04,0 days 00:37:00,0 days 00:00:00,0 days 00:37:00,0 days 00:00:00
AD2402,-F,12/12/2021 07:00,BPS,VCP,12/12/2021 10:30,12/12/2021 12:34,12/12/2021 13:04,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4840,-I,13/12/2021 07:20,VCP,BEL,13/12/2021 08:24,13/12/2021 11:47,13/12/2021 16:22,0 days 01:05:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4840,-M,13/12/2021 07:20,BEL,MCP,13/12/2021 12:52,13/12/2021 13:48,13/12/2021 16:22,0 days 01:04:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2705,-F,13/12/2021 07:20,MCP,BEL,13/12/2021 14:52,13/12/2021 15:52,13/12/2021 16:22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2705,-I,14/12/2021 16:15,BEL,VCP,14/12/2021 16:53,14/12/2021 20:29,15/12/2021 01:30,0 days 00:00:00,0 days 01:15:00,0 days 00:00:00,0 days 00:00:00
AD2954,-F,14/12/2021 16:15,VCP,BEL,14/12/2021 21:44,15/12/2021 01:00,15/12/2021 01:30,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4501,-I,16/12/2021 01:40,BEL,CNF,16/12/2021 02:41,16/12/2021 05:40,16/12/2021 10:27,0 days 00:41:00,0 days 00:20:00,0 days 00:00:00,0 days 00:00:00
AD4323,-M,16/12/2021 01:40,CNF,VCP,16/12/2021 06:41,16/12/2021 07:50,16/12/2021 10:27,0 days 00:58:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4049,-F,16/12/2021 01:40,VCP,CNF,16/12/2021 08:48,16/12/2021 09:57,16/12/2021 10:27,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4840,-I,20/12/2021 07:35,VCP,BEL,20/12/2021 08:14,20/12/2021 11:24,20/12/2021 17:01,0 days 01:33:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
